Month,Date,Time,System_V,Current_R_A,Current_Y_A,Current_B_A,pf,Notes,Temperature_C,Humidity_%,Precipitation_mm,Wind_Speed_mps,Solar_Radiation_Wm2
,12/6/2023,7:00 PM,431,226,165,257,0.97,,22.9,85,0,10,0
,12/6/2023,8:00 PM,439,160,166,276,0.99,,23,83,0,9.7,0
,12/6/2023,9:00 PM,440,252,235,248,0.99,,22.5,84,0.4,8.2,0
,12/6/2023,10:00 PM,435,164,180,154,0.99,,21.7,90,0.7,10.4,0
,12/6/2023,11:00 PM,442,160,273,150,0.99,,21.4,91,0.3,9.3,0
,12/6/2023,12:00 AM,440,162,165,153,0.99,,21.4,85,0,6.1,0
,12/6/2023,1:00 AM,441,160,221,150,0.98,,21.4,85,0,7.2,0
,12/6/2023,2:00 AM,438,163,176,241,0.99,,20.8,88,0,5.5,0
,12/6/2023,3:00 AM,427,160,182,150,0.99,,21.1,86,0.3,6.5,0
,12/6/2023,4:00 AM,436,234,206,185,0.99,,20.8,89,0.4,4.9,0
,12/6/2023,5:00 AM,439,160,165,158,0.99,,20.9,89,0,4.9,0
,12/6/2023,6:00 AM,440,161,274,173,0.99,,20.4,92,0,6.1,0
,12/6/2023,7:00 AM,433,222,225,204,0.99,,21.4,90,0,4,2
,12/6/2023,8:00 AM,432,198,268,282,0.99,,22.1,88,0,6.8,46
,12/7/2023,9:00 AM,437,168,176,243,0.99,,20.4,86,0.1,10.9,75
,12/7/2023,10:00 AM,439,352,268,361,0.99,,21.3,84,1.3,11.8,199
,12/7/2023,11:00 AM,431,261,253,150,0.99,,20.6,91,6.5,10.9,148
,12/7/2023,12:00 PM,430,190,187,325,0.99,,20.7,91,0.8,10,129
,12/7/2023,1:00 PM,442,245,233,348,0.99,,20.5,91,3.5,9.6,99
,12/7/2023,2:00 PM,426,184,270,243,0.99,,20.4,92,4.1,8.6,55
,12/7/2023,3:00 PM,433,356,277,293,0.99,,20.3,93,4.4,9.7,39
,12/7/2023,4:00 PM,434,305,165,250,0.99,,20.2,92,1.9,9.2,24
,12/7/2023,5:00 PM,436,240,288,179,0.99,,20,93,0.6,8.2,12
,12/7/2023,6:00 PM,429,160,365,182,0.99,,19.8,93,0.1,10,0
,12/7/2023,7:00 PM,431,232,211,185,0.99,,19.9,94,3.5,9.3,0
,12/7/2023,8:00 PM,435,390,289,335,0.99,,19.8,94,2.1,8.4,0
,12/7/2023,9:00 PM,438,345,341,315,0.99,,19.7,95,0.9,8.6,0
,12/7/2023,10:00 PM,433,175,165,366,0.99,,19.8,95,1.3,6.4,0
,12/7/2023,11:00 PM,436,160,167,153,0.99,,19.7,95,0.2,8.9,0
,12/7/2023,12:00 AM,435,169,238,150,0.97,,21,91,0.3,7.3,0
,12/7/2023,1:00 AM,439,160,244,161,0.99,,20.5,90,0.6,10.1,0
,12/7/2023,2:00 AM,425,161,269,190,0.99,,20.1,91,0.7,7.9,0
,12/7/2023,3:00 AM,439,160,185,234,0.99,,20,91,0.9,7.6,0
,12/7/2023,4:00 AM,438,170,260,150,0.99,,19.8,91,0.2,9.1,0
,12/7/2023,5:00 AM,442,160,165,277,0.99,,20,92,0,9.4,0
,12/7/2023,6:00 AM,431,264,176,150,0.99,,19.8,94,0,5.5,0
,12/7/2023,7:00 AM,430,160,197,219,0.99,,20.1,92,0.8,13,2
,12/7/2023,8:00 AM,429,255,165,262,0.99,,19.9,89,2.4,13.4,17
,12/8/2023,9:00 AM,438,278,247,209,0.99,,20.4,89,0.1,11.9,85
,12/8/2023,10:00 AM,437,222,226,252,0.99,,21.3,87,0,5.1,179
,12/8/2023,11:00 AM,436,301,229,169,0.99,,22.7,80,0,6.4,322
,12/8/2023,12:00 PM,431,299,215,309,0.99,,24.4,71,0,6.4,523
,12/8/2023,1:00 PM,442,335,192,272,0.99,,24.6,69,0,7,299
,12/8/2023,2:00 PM,432,231,281,286,0.99,,25.3,66,0,8.8,386
,12/8/2023,3:00 PM,431,270,165,163,0.99,,25.1,67,0,10.5,217
,12/8/2023,4:00 PM,434,402,218,277,0.99,,24.3,71,0,10.8,113
,12/8/2023,5:00 PM,420,194,353,286,0.99,,23.7,75,0,7.4,32
,12/8/2023,6:00 PM,438,382,281,208,0.99,,23,77,0,6.4,0
,12/8/2023,7:00 PM,439,271,267,291,0.99,,19.8,91,0,5.9,0
,12/8/2023,8:00 PM,440,329,165,282,0.99,,19.2,92,0,5.8,0
,12/8/2023,9:00 PM,434,281,192,285,0.99,,18.7,93,0,6.2,0
,12/8/2023,10:00 PM,431,234,216,150,0.99,,18.3,94,0,6.2,0
,12/8/2023,11:00 PM,433,181,258,151,0.99,,17.7,94,0,6.8,0
,12/8/2023,12:00 AM,435,198,165,150,0.99,,19.5,95,0.4,8.6,0
,12/8/2023,1:00 AM,433,160,166,312,0.99,,19.2,95,0.2,6.1,0
,12/8/2023,2:00 AM,434,163,222,248,0.99,,19.2,95,0.1,5.9,0
,12/8/2023,3:00 AM,435,258,165,233,0.99,,19.3,95,0.1,5.4,0
,12/8/2023,4:00 AM,431,224,198,184,0.99,,19.2,95,0,4.9,0
,12/8/2023,5:00 AM,426,160,256,150,0.99,,19.2,96,0,6,0
,12/8/2023,6:00 AM,436,180,239,333,0.99,,19.1,96,0,7.9,0
,12/8/2023,7:00 AM,429,214,187,150,0.99,,19.5,94,0.1,9.9,3
,12/8/2023,8:00 AM,437,182,328,316,0.99,,19.7,94,0.3,11.8,31
,12/9/2023,9:00 AM,428,286,293,183,0.99,,21.4,85,0,8.4,285
,12/9/2023,10:00 AM,430,415,237,258,0.99,,23,78,0,9.7,446
,12/9/2023,11:00 AM,432,160,165,318,0.99,,24.3,70,0,12.8,564
,12/9/2023,12:00 PM,436,299,257,216,0.99,,25,65,0,13.8,585
,12/9/2023,1:00 PM,434,171,377,327,0.99,,25.5,61,0,14.3,569
,12/9/2023,2:00 PM,431,265,237,253,0.99,,25.6,60,0,13.7,488
,12/9/2023,3:00 PM,430,240,400,309,0.99,,25.3,58,0,13.2,348
,12/9/2023,4:00 PM,432,227,280,198,0.99,,24.7,64,0,9.7,188
,12/9/2023,5:00 PM,435,211,313,290,0.99,,23.1,71,0,7.7,64
,12/9/2023,6:00 PM,432,323,244,309,0.99,,21.6,77,0,8.3,1
,12/9/2023,7:00 PM,442,184,371,251,0.99,,20.9,79,0,8.7,0
,12/9/2023,8:00 PM,430,196,284,323,0.99,,20.1,84,0,7.9,0
,12/9/2023,9:00 PM,442,272,238,245,0.99,,19.3,88,0,7.1,0
,12/9/2023,10:00 PM,432,183,250,157,0.99,,18.8,90,0,7.7,0
,12/9/2023,11:00 PM,434,290,233,224,0.99,,18.5,91,0,7.7,0
,12/9/2023,12:00 AM,439,397,165,171,0.99,,17.4,95,0,6.6,0
,12/9/2023,1:00 AM,441,295,211,252,0.99,,17.1,95,0,6.5,0
,12/9/2023,2:00 AM,430,160,165,150,0.99,,16.7,95,0,7,0
,12/9/2023,3:00 AM,438,161,295,153,0.99,,16.2,96,0,8.3,0
,12/9/2023,4:00 AM,436,160,165,161,0.99,,16.2,96,0,6.7,0
,12/9/2023,5:00 AM,438,163,255,150,0.99,,16.6,95,0,6.1,0
,12/9/2023,6:00 AM,431,160,335,319,0.99,,16.7,95,0,6.5,0
,12/9/2023,7:00 AM,430,163,165,220,0.99,,18.1,95,0,6.4,8
,12/9/2023,8:00 AM,442,160,167,150,0.99,,19.6,91,0,6.9,113
,12/10/2023,9:00 AM,441,276,222,398,0.99,,20.6,82,0,4.4,295
,12/10/2023,10:00 AM,442,442,233,225,0.99,,22.4,73,0,5.1,459
,12/10/2023,11:00 AM,429,311,274,191,0.99,,23.9,62,0,6.2,579
,12/10/2023,12:00 PM,432,160,165,299,0.99,,24.9,49,0,7.9,636
,12/10/2023,1:00 PM,436,162,201,296,0.99,,25.3,44,0,9.2,626
,12/10/2023,2:00 PM,432,215,250,258,0.99,,25.3,43,0,8.9,550
,12/10/2023,3:00 PM,435,275,227,281,0.99,,24.9,44,0,8.7,413
,12/10/2023,4:00 PM,436,320,173,385,0.99,,23.9,54,0,6.8,239
,12/10/2023,5:00 PM,435,203,165,332,0.99,,21,66,0,6.8,73
,12/10/2023,6:00 PM,433,198,259,176,0.99,,19.1,72,0,8.7,1
,12/10/2023,7:00 PM,434,298,297,206,0.99,,17.9,78,0,9.4,0
,12/10/2023,8:00 PM,439,160,322,150,0.99,,17.4,79,0,9.6,0
,12/10/2023,9:00 PM,425,322,409,327,0.99,,17.4,78,0,8.1,0
,12/10/2023,10:00 PM,442,245,165,339,0.99,,16.4,82,0,8.4,0
,12/10/2023,11:00 PM,435,254,166,164,0.99,,15.4,86,0,9.1,0
,12/10/2023,12:00 AM,427,180,165,150,0.99,,18,92,0,7.7,0
,12/10/2023,1:00 AM,438,243,268,172,0.99,,17.7,92,0,7.9,0
,12/10/2023,2:00 AM,435,196,165,150,0.99,,17.3,92,0,7.4,0
,12/10/2023,3:00 AM,432,160,201,346,0.99,,16.9,92,0,7.4,0
,12/10/2023,4:00 AM,435,227,165,178,0.99,,16.4,92,0,6.9,0
,12/10/2023,5:00 AM,436,161,172,266,0.99,,15.4,93,0,9.3,0
,12/10/2023,6:00 AM,437,233,165,225,0.99,,15.1,93,0,8.9,0
,12/10/2023,7:00 AM,441,196,167,206,0.99,,16.7,94,0,5.4,8
,12/10/2023,8:00 AM,435,205,165,150,0.99,,18.6,90,0,4,118
,12/11/2023,9:00 AM,440,238,237,318,0.99,,19.8,83,0,6.8,290
,12/11/2023,10:00 AM,431,332,235,356,0.99,,21.9,75,0,10.2,453
,12/11/2023,11:00 AM,436,200,433,164,0.99,,23.2,66,0,11.6,572
,12/11/2023,12:00 PM,437,294,244,250,0.97,,24.1,61,0,11.8,631
,12/11/2023,1:00 PM,431,211,165,318,0.99,,24.6,57,0,11.8,621
,12/11/2023,2:00 PM,437,160,210,406,0.99,,24.8,57,0,11.3,534
,12/11/2023,3:00 PM,439,221,165,340,0.99,,24.7,55,0,11.1,363
,12/11/2023,4:00 PM,431,330,347,392,0.99,,24.1,61,0,8.5,165
,12/11/2023,5:00 PM,428,166,178,420,0.99,,22,72,0,5.8,60
,12/11/2023,6:00 PM,432,254,165,300,0.99,,20.2,80,0,6.9,1
,12/11/2023,7:00 PM,430,295,166,222,0.99,,18.2,85,0,7,0
,12/11/2023,8:00 PM,442,271,180,232,0.99,,17.7,86,0,6.6,0
,12/11/2023,9:00 PM,430,287,165,242,0.99,,17.2,86,0,7.1,0
,12/11/2023,10:00 PM,431,263,250,212,0.99,,17,87,0,6.9,0
,12/11/2023,11:00 PM,432,160,170,225,0.99,,16.4,90,0,7.3,0
,12/11/2023,12:00 AM,442,197,179,150,0.99,,15,88,0,8.4,0
,12/11/2023,1:00 AM,437,212,165,152,0.99,,14.8,89,0,8.2,0
,12/11/2023,2:00 AM,435,160,166,228,0.99,,14.6,89,0,7.9,0
,12/11/2023,3:00 AM,436,161,297,311,0.99,,14.5,90,0,7.1,0
,12/11/2023,4:00 AM,432,258,209,211,0.99,,13.9,91,0,8.4,0
,12/11/2023,5:00 AM,434,160,206,150,0.99,,13.7,91,0,8.2,0
,12/11/2023,6:00 AM,435,215,182,216,0.99,,13.6,92,0,7.6,0
,12/11/2023,7:00 AM,434,266,309,244,0.99,,15.1,94,0,5.3,8
,12/11/2023,8:00 AM,423,207,170,150,0.99,,17.3,89,0,6.3,116
,12/12/2023,9:00 AM,435,303,253,297,0.99,,20,87,0,4.9,230
,12/12/2023,10:00 AM,421,285,281,199,0.99,,21.7,81,0,4.7,408
,12/12/2023,11:00 AM,441,357,242,375,0.99,,23.1,71,0,4,563
,12/12/2023,12:00 PM,432,230,233,205,0.99,,24.1,61,0,6.1,615
,12/12/2023,1:00 PM,439,381,165,308,0.99,,24.5,58,0,7.4,552
,12/12/2023,2:00 PM,432,222,333,293,0.99,,24.5,57,0,7.6,467
,12/12/2023,3:00 PM,433,366,165,363,0.99,,24.5,56,0,7.1,350
,12/12/2023,4:00 PM,429,256,291,252,0.99,,23.9,61,0,6.1,208
,12/12/2023,5:00 PM,433,180,289,365,0.99,,21.7,75,0,6.3,64
,12/12/2023,6:00 PM,437,160,308,198,0.99,,20,81,0,6.5,1
,12/12/2023,7:00 PM,434,204,299,150,0.99,,18.9,86,0,6.5,0
,12/12/2023,8:00 PM,431,202,293,152,0.99,,18.8,86,0,5.6,0
,12/12/2023,9:00 PM,441,221,182,316,0.99,,19.2,85,0,3.3,0
,12/12/2023,10:00 PM,427,160,165,236,0.99,,19.1,85,0,1.1,0
,12/12/2023,11:00 PM,438,190,267,285,0.99,,19,85,0,2.5,0
,12/12/2023,12:00 AM,429,171,166,298,0.98,,16,92,0,6.4,0
,12/12/2023,1:00 AM,436,160,165,265,0.99,,15.7,93,0,6.4,0
,12/12/2023,2:00 AM,440,162,167,206,0.99,,15.7,93,0,6.6,0
,12/12/2023,3:00 AM,431,235,212,266,0.99,,15.5,94,0,6.2,0
,12/12/2023,4:00 AM,433,160,269,208,0.99,,15.1,95,0,6.6,0
,12/12/2023,5:00 AM,432,169,279,304,0.99,,15,96,0,6,0
,12/12/2023,6:00 AM,437,286,171,150,0.99,,14.9,96,0,6.1,0
,12/12/2023,7:00 AM,432,160,165,153,0.99,,17.4,93,0,5.9,6
,12/12/2023,8:00 AM,435,242,174,200,0.99,,18.3,91,0,4.3,83
,12/13/2023,9:00 AM,429,351,231,302,0.99,,20,80,0,5.2,285
,12/13/2023,10:00 AM,428,309,297,316,0.99,,21.9,71,0,6,448
,12/13/2023,11:00 AM,430,301,284,262,0.99,,23.4,63,0,7.1,568
,12/13/2023,12:00 PM,436,211,217,305,0.99,,24.3,52,0,9.5,626
,12/13/2023,1:00 PM,437,318,439,343,0.99,,24.6,49,0,11.3,619
,12/13/2023,2:00 PM,435,160,271,194,0.99,,24.6,48,0,11.2,544
,12/13/2023,3:00 PM,429,243,363,279,0.99,,24.3,48,0,10.3,413
,12/13/2023,4:00 PM,433,309,278,245,0.99,,23.4,55,0,7.6,244
,12/13/2023,5:00 PM,439,195,293,351,0.99,,20.3,69,0,7.4,76
,12/13/2023,6:00 PM,438,160,329,243,0.99,,18.2,73,0,11,1
,12/13/2023,7:00 PM,440,300,165,202,0.99,,17.7,70,0,10.9,0
,12/13/2023,8:00 PM,431,160,281,262,0.99,,17.6,69,0,7.8,0
,12/13/2023,9:00 PM,428,162,165,333,0.99,,16.2,77,0,8.2,0
,12/13/2023,10:00 PM,432,367,166,179,0.99,,15.1,85,0,9.5,0
,12/13/2023,11:00 PM,442,241,165,229,0.99,,14.2,87,0,10.6,0
,12/13/2023,12:00 AM,431,166,168,150,0.99,,16.7,93,0,7.4,0
,12/13/2023,1:00 AM,437,160,165,194,0.99,,16.1,95,0,9.7,0
,12/13/2023,2:00 AM,431,228,166,152,0.99,,16.7,93,0,7.2,0
,12/13/2023,3:00 AM,430,311,260,210,0.99,,17.1,92,0,5.4,0
,12/13/2023,4:00 AM,440,160,259,150,0.99,,16.5,94,0,6,0
,12/13/2023,5:00 AM,432,162,175,152,0.99,,15.9,94,0,5.9,0
,12/13/2023,6:00 AM,433,243,165,150,0.99,,15.6,94,0,5.9,0
,12/13/2023,7:00 AM,438,194,271,311,0.97,,15.8,96,0,4.8,7
,12/13/2023,8:00 AM,422,189,270,261,0.99,,17.9,89,0,6,111
,12/14/2023,9:00 AM,430,285,319,354,0.99,,19.2,74,0,5.9,292
,12/14/2023,10:00 AM,431,192,328,206,0.99,,21.3,65,0,7.4,457
,12/14/2023,11:00 AM,430,160,221,315,0.99,,22.8,56,0,8.7,578
,12/14/2023,12:00 PM,439,421,165,175,0.99,,23.6,48,0,8.9,637
,12/14/2023,1:00 PM,434,243,286,390,0.99,,23.8,47,0,8,628
,12/14/2023,2:00 PM,433,334,297,303,0.99,,23.8,48,0,6.8,553
,12/14/2023,3:00 PM,436,261,294,206,0.99,,23.7,47,0,6.1,419
,12/14/2023,4:00 PM,429,178,211,385,0.99,,22.8,59,0,4.4,247
,12/14/2023,5:00 PM,437,412,338,150,0.99,,19.8,71,0,7.7,77
,12/14/2023,6:00 PM,442,311,278,203,0.99,,18.3,72,0,7.9,1
,12/14/2023,7:00 PM,436,169,219,225,0.99,,16.6,80,0,10,0
,12/14/2023,8:00 PM,442,217,309,183,0.99,,16.1,82,0,8.4,0
,12/14/2023,9:00 PM,435,236,234,348,0.99,,15.6,83,0,7.6,0
,12/14/2023,10:00 PM,437,250,174,290,0.99,,15.1,83,0,7.9,0
,12/14/2023,11:00 PM,433,206,189,163,0.99,,14.5,82,0,8.5,0
,12/14/2023,12:00 AM,438,160,165,411,0.99,,13.8,87,0,10.1,0
,12/14/2023,1:00 AM,439,206,267,150,0.99,,13.4,86,0,10.8,0
,12/14/2023,2:00 AM,435,160,237,151,0.99,,12.9,86,0,10.5,0
,12/14/2023,3:00 AM,439,163,165,247,0.99,,12.6,86,0,9.4,0
,12/14/2023,4:00 AM,438,160,168,202,0.99,,13,83,0,7.3,0
,12/14/2023,5:00 AM,432,162,188,224,0.99,,13.2,82,0,6.5,0
,12/14/2023,6:00 AM,431,218,215,219,0.99,,11.7,89,0,8.2,0
,12/14/2023,7:00 AM,434,237,165,234,0.99,,13.8,86,0,7.4,7
,12/14/2023,8:00 AM,429,182,202,180,0.99,,16.6,78,0,9.2,114
,12/15/2023,9:00 AM,437,287,274,233,0.99,,18.3,77,0,6.6,286
,12/15/2023,10:00 AM,436,285,401,287,0.99,,20.7,70,0,8.2,450
,12/15/2023,11:00 AM,440,252,165,213,0.99,,22.3,64,0,10.6,570
,12/15/2023,12:00 PM,432,339,301,195,0.99,,23.4,58,0,12,630
,12/15/2023,1:00 PM,433,233,228,189,0.99,,24,54,0,12.1,622
,12/15/2023,2:00 PM,438,360,165,356,0.99,,24.1,54,0,12,546
,12/15/2023,3:00 PM,436,260,187,285,0.99,,23.9,55,0,11.2,413
,12/15/2023,4:00 PM,440,174,227,300,0.99,,23.1,61,0,8.7,243
,12/15/2023,5:00 PM,438,160,268,409,0.99,,20.5,72,0,6.8,76
,12/15/2023,6:00 PM,439,162,292,288,0.99,,19.1,76,0,8.3,1
,12/15/2023,7:00 PM,438,265,165,150,0.99,,18.3,77,0,7.1,0
,12/15/2023,8:00 PM,430,214,338,207,0.99,,17.2,82,0,7.3,0
,12/15/2023,9:00 PM,434,217,265,182,0.99,,16.5,85,0,7.4,0
,12/15/2023,10:00 PM,438,214,165,249,0.99,,16.2,85,0,7.6,0
,12/15/2023,11:00 PM,437,160,191,150,0.99,,15.8,87,0,7.4,0
,12/15/2023,12:00 AM,433,163,165,152,0.99,,14.2,79,0,7.4,0
,12/15/2023,1:00 AM,439,160,198,234,0.99,,13.5,82,0,8.3,0
,12/15/2023,2:00 AM,434,162,170,255,0.99,,12.9,85,0,8.1,0
,12/15/2023,3:00 AM,432,160,241,204,0.99,,12.4,88,0,8.9,0
,12/15/2023,4:00 AM,437,377,165,150,0.99,,12.4,87,0,7.1,0
,12/15/2023,5:00 AM,436,274,167,153,0.99,,12.4,87,0,7.2,0
,12/15/2023,6:00 AM,430,263,165,203,0.99,,12.3,88,0,7.4,0
,12/15/2023,7:00 AM,442,188,209,243,0.99,,12.8,89,0,6.4,6
,12/15/2023,8:00 AM,441,210,208,164,0.99,,15.5,82,0,8.4,111
,12/16/2023,9:00 AM,434,160,165,150,0.99,,18.7,84,0,7.3,283
,12/16/2023,10:00 AM,423,162,450,206,0.98,,20.8,76,0,7.6,447
,12/16/2023,11:00 AM,432,322,165,150,0.99,,22.5,69,0,9.2,567
,12/16/2023,12:00 PM,430,253,197,245,0.99,,23.5,63,0,9.8,626
,12/16/2023,1:00 PM,433,199,343,261,0.99,,24.2,59,0,9.4,620
,12/16/2023,2:00 PM,431,211,375,205,0.99,,24.4,57,0,8.2,546
,12/16/2023,3:00 PM,429,327,165,339,0.99,,24.3,57,0,7.4,414
,12/16/2023,4:00 PM,438,304,323,167,0.99,,23.6,62,0,5.9,244
,12/16/2023,5:00 PM,431,283,347,429,0.99,,20.6,78,0,7.8,77
,12/16/2023,6:00 PM,427,168,194,352,0.99,,19.1,81,0,7.7,1
,12/16/2023,7:00 PM,438,262,239,432,0.99,,18.3,83,0,7.6,0
,12/16/2023,8:00 PM,436,160,251,366,0.99,,17.2,87,0,8,0
,12/16/2023,9:00 PM,437,387,445,199,0.97,,16.5,88,0,8.2,0
,12/16/2023,10:00 PM,432,215,269,154,0.99,,16.1,89,0,8.2,0
,12/16/2023,11:00 PM,439,160,165,152,0.99,,15.7,88,0,8,0
,12/16/2023,12:00 AM,436,249,166,150,0.99,,15.4,89,0,7.2,0
,12/16/2023,1:00 AM,433,184,165,159,0.99,,14.9,90,0,6.9,0
,12/16/2023,2:00 AM,441,408,200,150,0.97,,14.6,92,0,7.1,0
,12/16/2023,3:00 AM,430,160,168,153,0.99,,14.3,93,0,6.9,0
,12/16/2023,4:00 AM,432,163,165,150,0.99,,14.2,94,0,7.1,0
,12/16/2023,5:00 AM,440,175,283,322,0.99,,14.1,94,0,7.2,0
,12/16/2023,6:00 AM,429,210,191,189,0.99,,13.9,94,0,7.2,0
,12/16/2023,7:00 AM,427,160,165,166,0.99,,14.5,95,0,7.7,6
,12/16/2023,8:00 AM,435,198,168,150,0.99,,16.4,90,0,9.4,109
,12/17/2023,9:00 AM,428,160,300,152,0.99,,18.7,82,0,4.8,280
,12/17/2023,10:00 AM,429,271,310,222,0.99,,21.1,75,0,5.4,444
,12/17/2023,11:00 AM,437,328,261,158,0.99,,22.7,67,0,6.6,565
,12/17/2023,12:00 PM,439,222,334,150,0.99,,23.7,61,0,6.8,626
,12/17/2023,1:00 PM,442,190,165,238,0.99,,24.3,55,0,5.9,619
,12/17/2023,2:00 PM,436,332,413,347,0.99,,24.5,53,0,5.4,548
,12/17/2023,3:00 PM,432,253,450,150,0.99,,24.4,53,0,5,418
,12/17/2023,4:00 PM,436,400,230,281,0.99,,23.8,60,0,3.9,247
,12/17/2023,5:00 PM,437,233,288,258,0.99,,21,73,0,6.3,78
,12/17/2023,6:00 PM,436,320,165,171,0.99,,18.4,82,0,8.6,1
,12/17/2023,7:00 PM,432,345,167,450,0.99,,17.9,78,0,7.6,0
,12/17/2023,8:00 PM,440,211,268,351,0.99,,16.9,84,0,7.3,0
,12/17/2023,9:00 PM,434,226,220,323,0.99,,15.8,87,0,9.5,0
,12/17/2023,10:00 PM,432,245,234,226,0.99,,15.3,88,0,9.9,0
,12/17/2023,11:00 PM,442,202,250,203,0.99,,14.9,88,0,10,0
,12/17/2023,12:00 AM,435,301,165,150,0.99,,15.6,88,0,7.2,0
,12/17/2023,1:00 AM,436,178,168,181,0.99,,15.2,89,0,7.5,0
,12/17/2023,2:00 AM,437,160,251,310,0.99,,14.9,90,0,7.5,0
,12/17/2023,3:00 AM,436,228,165,150,0.99,,14.6,91,0,7.8,0
,12/17/2023,4:00 AM,439,263,198,153,0.99,,14.1,92,0,6.7,0
,12/17/2023,5:00 AM,440,188,165,185,0.97,,13.6,93,0,7.4,0
,12/17/2023,6:00 AM,441,160,166,215,0.99,,13.3,93,0,7.5,0
,12/17/2023,7:00 AM,435,164,263,150,0.99,,13.8,95,0,6,6
,12/17/2023,8:00 AM,436,309,165,206,0.99,,16.3,88,0,6.2,107
,12/18/2023,9:00 AM,434,160,204,228,0.99,,19.1,82,0,5.5,279
,12/18/2023,10:00 AM,432,263,334,180,0.99,,21.4,75,0,7,439
,12/18/2023,11:00 AM,438,194,207,236,0.99,,22.9,67,0,8.4,554
,12/18/2023,12:00 PM,440,223,326,271,0.99,,23.8,60,0,9,616
,12/18/2023,1:00 PM,426,169,273,295,0.99,,24.2,56,0,8.2,612
,12/18/2023,2:00 PM,435,218,192,291,0.99,,24.3,55,0,7.1,539
,12/18/2023,3:00 PM,434,277,207,229,0.99,,24.2,55,0,6.6,405
,12/18/2023,4:00 PM,442,230,165,257,0.99,,23.6,62,0,4.8,225
,12/18/2023,5:00 PM,430,257,358,308,0.97,,20.7,77,0,8.4,73
,12/18/2023,6:00 PM,432,351,261,259,0.99,,18.7,80,0,9.2,1
,12/18/2023,7:00 PM,433,402,213,264,0.99,,18.4,78,0,8,0
,12/18/2023,8:00 PM,427,302,265,167,0.99,,17.1,84,0,8.2,0
,12/18/2023,9:00 PM,439,160,357,177,0.99,,16.4,88,0,7.4,0
,12/18/2023,10:00 PM,433,214,165,153,0.99,,15.8,88,0,9.2,0
,12/18/2023,11:00 PM,427,176,168,150,0.99,,15.6,87,0,8.2,0
,12/18/2023,12:00 AM,431,260,165,199,0.99,,14.8,87,0,8,0
,12/18/2023,1:00 AM,441,160,166,150,0.99,,14.3,88,0,7.7,0
,12/18/2023,2:00 AM,437,213,165,152,0.99,,13.9,90,0,7.7,0
,12/18/2023,3:00 AM,431,224,239,313,0.99,,13.7,91,0,7.4,0
,12/18/2023,4:00 AM,437,322,192,224,0.99,,13.8,91,0,6.9,0
,12/18/2023,5:00 AM,436,257,165,150,0.99,,13.7,92,0,6.7,0
,12/18/2023,6:00 AM,434,246,192,151,0.99,,13.7,92,0,6.7,0
,12/18/2023,7:00 AM,435,220,165,153,0.99,,13.9,94,0,6.1,5
,12/18/2023,8:00 AM,436,160,231,309,0.99,,16.5,87,0,7,104
,12/19/2023,9:00 AM,437,351,383,182,0.99,,18.4,80,0,7.5,272
,12/19/2023,10:00 AM,439,243,282,394,0.99,,20.4,73,0,8,436
,12/19/2023,11:00 AM,438,349,173,248,0.99,,22.1,67,0,7.2,556
,12/19/2023,12:00 PM,427,276,418,260,0.99,,23.4,62,0,7.6,620
,12/19/2023,1:00 PM,438,213,430,150,0.99,,24.1,58,0,7.9,614
,12/19/2023,2:00 PM,428,241,225,305,0.99,,24.4,57,0,8.8,542
,12/19/2023,3:00 PM,435,288,224,150,0.99,,24.3,56,0,9.2,414
,12/19/2023,4:00 PM,431,365,193,382,0.99,,23.6,61,0,7.7,245
,12/19/2023,5:00 PM,434,293,291,301,0.99,,20.9,74,0,6.2,79
,12/19/2023,6:00 PM,433,160,279,268,0.99,,19,80,0,7.4,1
,12/19/2023,7:00 PM,437,281,305,150,0.99,,18.4,79,0,7.2,0
,12/19/2023,8:00 PM,435,160,187,295,0.99,,17.5,82,0,7.2,0
,12/19/2023,9:00 PM,438,221,234,284,0.99,,17.1,81,0,7.4,0
,12/19/2023,10:00 PM,442,160,165,150,0.99,,16.8,81,0,8.2,0
,12/19/2023,11:00 PM,440,162,253,151,0.99,,16.3,82,0,8.2,0
,12/19/2023,12:00 AM,428,169,181,153,0.99,,15.6,86,0,6.9,0
,12/19/2023,1:00 AM,442,160,165,295,0.99,,15.3,88,0,7.2,0
,12/19/2023,2:00 AM,434,180,233,153,0.99,,15.2,88,0,7.7,0
,12/19/2023,3:00 AM,441,160,165,182,0.99,,15,89,0,8.5,0
,12/19/2023,4:00 AM,438,161,172,150,0.99,,14.8,89,0,9.3,0
,12/19/2023,5:00 AM,434,247,165,259,0.99,,14.5,89,0,9,0
,12/19/2023,6:00 AM,421,300,186,252,0.99,,14.2,89,0,8.5,0
,12/19/2023,7:00 AM,442,269,183,158,0.99,,14.5,91,0,7.8,5
,12/19/2023,8:00 AM,431,160,165,150,0.97,,16.3,87,0,8.9,102
,12/20/2023,9:00 AM,432,186,322,363,0.99,,18.5,86,0,7.6,272
,12/20/2023,10:00 AM,437,371,191,189,0.99,,21.1,78,0,7.2,441
,12/20/2023,11:00 AM,428,225,278,381,0.99,,23.1,66,0,6.7,565
,12/20/2023,12:00 PM,429,160,269,150,0.99,,24.1,57,0,4.5,626
,12/20/2023,1:00 PM,433,442,296,249,0.99,,24.7,56,0,3.1,619
,12/20/2023,2:00 PM,435,179,315,334,0.99,,24.9,55,0,3.1,547
